velocity, actor, ttfc, ttg, collision_to_ego_times, collision_times, offlane_times, lateral_rmse, final_reward, initial_distance_to_end, end_distance_to_end, road_completion
3,car2,0,0,0,0,2,18.794830400137386,-27.940588914050053,48.82089839194779,64.12463218493319,0
3,car2,60,0,0,1,0,5.149961547052469,-5.232860125565014,48.82089843193428,21.39717058771438,0.5617210810336448
3,car2,0,0,0,0,3,23.145691755805707,-39.80032882247272,48.82089843193428,77.75697752912781,0
3,car2,43,0,0,2,0,10.398261193846826,-9.976308341013803,48.82089843193428,53.86823025260199,0
3,car2,32,0,1,2,1,18.572728750037527,65.63513883677102,48.82089839194779,62.91689322999636,0
3,car2,70,0,0,1,0,11.06562467198653,-9.549672555977683,48.82089839194779,53.9190662407493,0
3,car2,45,0,1,3,0,16.36018019042814,66.09429113587217,48.82089839194779,62.70512746910079,0
3,car2,99,0,0,1,0,2.190795965654993,-1.060137634883361,48.82089843193428,34.44157198052123,0.2945321965235973
3,car2,0,0,0,0,0,2.0788156405918805,12.920808457977008,48.82089843193428,30.754373635106365,0.3700571963462763
3,car2,42,0,1,1,0,1.97352439996502,89.1828063726078,48.82089843193428,33.501247457021485,0.3137928933501979
3,car2,56,0,1,1,0,0.9588456498338476,91.79142522699561,48.82089843193428,28.516134886864375,0.4159031111108832
3,car2,89,0,1,1,0,1.0009581053623655,109.55013878901123,48.82089843193428,31.96283903380836,0.34530416152888493
3,car2,57,0,0,1,0,5.2842289022313516,-7.44175009611833,48.82089839194779,23.246766758531574,0.523835744031172
3,car2,56,0,1,1,0,3.5699056295649036,104.40548007381685,48.82089839194779,33.462875751026694,0.31457886165106197
3,car2,59,0,0,1,0,3.6321374186792044,-9.283104591603154,48.82089843193428,25.004697790358566,0.48782798773726127
3,car2,0,68,0,0,5,3.519651427798229,-4.329339121900741,48.82089839194779,893.5982835994247,0
3,car2,0,0,0,0,0,2.2365122135240956,21.356499290351053,48.82089845192753,25.258827309154444,0.4826226450128514
3,car2,53,0,1,1,0,2.0877406913514642,88.9415964671368,48.82089839194779,29.852549414941937,0.388529289746425
3,car2,77,0,0,1,0,7.17721860929548,-7.771131763490357,48.82089845192753,44.50289226943869,0.08844585657801145
3,car2,0,0,0,0,0,4.325766415855024,11.188245506254797,48.82089845192753,42.739692320230674,0.12456153664777063
3,car2,79,0,0,1,2,15.109576633629098,-17.954500311186294,48.82089845192753,64.67917365663244,0
3,car2,0,0,0,0,1,3.087865321504129,15.956301091608228,48.82089845192753,36.975917181387544,0.24262112427536303
3,car2,45,0,1,2,0,8.163762905109541,92.06114288440892,48.82089839194779,44.034336084725396,0.09804330655275
3,car2,45,0,1,1,0,2.7998568490223796,85.00794789807661,48.82089839194779,30.990998458171685,0.36521040212395717
3,car2,89,70,0,1,3,3.3440392583777103,-1.7512356778015976,48.82089843193428,402.6282988436045,0
