road_id,section_id,lane_id,start_x,start_y,start_z,end_x,end_y,end_z,lane_type,lane_width
79,0,1,167.1753692626953,83.28946685791016,0.17978237569332123,167.1755828857422,84.39946746826172,0.18680691719055176,Driving,3.5
78,0,-1,170.6763458251953,88.4088134765625,0.2121838480234146,170.6755828857422,84.39881134033203,0.18680691719055176,Driving,3.5
78,0,1,167.1755828857422,84.39946746826172,0.18680691719055176,167.17633056640625,88.40946960449219,0.2121838480234146,Driving,3.5
1089,0,3,15.327425956726074,-11.50247573852539,0.0,0.43719810247421265,-19.542858123779297,0.0,Driving,3.5
1089,0,4,18.076740264892578,-13.668410301208496,0.0,0.6080300211906433,-23.038684844970703,0.0,Driving,3.5
1089,1,3,29.32889175415039,-4.6161956787109375,-0.012493875809013844,15.327425956726074,-11.50247573852539,0.0,Driving,3.5
1089,1,4,29.44115447998047,-8.114395141601562,-0.012493875809013844,18.076740264892578,-13.668410301208496,0.0,Driving,3.5
1453,0,-1,149.6187286376953,-82.83161163330078,8.0,138.67489624023438,-75.74554443359375,8.0,Driving,3.5
35,0,-5,22.945743560791016,0.37999993562698364,0.0,22.937633514404297,-0.22670292854309082,0.0,Driving,3.5
35,0,-5,22.945743560791016,0.37999993562698364,0.0,22.937633514404297,-0.22670292854309082,0.0,Driving,3.5
35,0,-4,19.445743560791016,0.3800000846385956,0.0,19.438884735107422,-0.1331637054681778,0.0,Driving,3.5
35,0,-4,19.445743560791016,0.3800000846385956,0.0,19.438884735107422,-0.1331636905670166,0.0,Driving,3.5
1382,0,1,210.40457153320312,62.28572082519531,0.0,241.09388732910156,42.23001480102539,0.0,Driving,3.5
533,0,1,140.56336975097656,-190.470703125,0.0,151.3267059326172,-181.02696228027344,0.2552289366722107,Driving,3.5
32,0,-2,-9.208786964416504,179.28578186035156,0.0,-9.205180168151855,179.8557586669922,0.0,Driving,3.5
32,0,-1,-5.70885705947876,179.26364135742188,0.0,-5.705250263214111,179.8336181640625,0.0,Driving,3.5
32,0,4,2.2945897579193115,179.7830047607422,0.0,2.290982961654663,179.21299743652344,0.0,Driving,3.5
32,0,5,5.794519424438477,179.7608642578125,0.0,5.790912628173828,179.19085693359375,0.0,Driving,3.5
365,0,-1,96.18370819091797,-136.2117919921875,8.0,85.67339324951172,-147.33970642089844,7.656403064727783,Driving,3.5
28,0,-2,7.628186225891113,-44.82931137084961,0.0,9.575265884399414,-123.73529052734375,0.0,Driving,3.5
28,0,-2,7.628186225891113,-44.82931137084961,0.0,9.575264930725098,-123.73529815673828,0.0,Driving,3.5
28,0,-1,4.129251480102539,-44.9156494140625,0.0,6.076330184936523,-123.8216323852539,0.0,Driving,3.5
28,0,-1,4.129251480102539,-44.9156494140625,0.0,6.076330184936523,-123.8216323852539,0.0,Driving,3.5
28,0,2,-0.9215397834777832,-123.99430847167969,0.0,-2.8686180114746094,-45.08832931518555,0.0,Driving,3.5
28,0,3,-4.420475006103516,-124.08065032958984,0.0,-6.367552757263184,-45.17466735839844,0.0,Driving,3.5
1713,0,1,139.6587677001953,-131.7796173095703,8.0,150.27993774414062,-120.84606170654297,8.0,Driving,3.5
31,0,-2,-9.39924144744873,149.18638610839844,0.0,-9.351848602294922,156.6762237548828,0.0,Driving,3.5
31,0,-2,-9.39924144744873,149.18638610839844,0.0,-9.351849555969238,156.6762237548828,0.0,Driving,3.5
31,0,-1,-5.899311065673828,149.16424560546875,0.0,-5.851919174194336,156.65408325195312,0.0,Driving,3.5
31,0,4,2.147921085357666,156.6034698486328,0.0,2.1005287170410156,149.11361694335938,0.0,Driving,3.5
31,0,4,2.147921085357666,156.6034698486328,0.0,2.1005284786224365,149.1136016845703,0.0,Driving,3.5
31,0,5,5.647850513458252,156.58132934570312,0.0,5.600458145141602,149.09146118164062,0.0,Driving,3.5
31,0,5,5.647850513458252,156.58132934570312,0.0,5.600458145141602,149.0914764404297,0.0,Driving,3.5
30,0,-2,-10.067159652709961,43.62849044799805,0.0,-9.594377517700195,118.34699249267578,0.0,Driving,3.5
30,0,-2,-10.067159652709961,43.62849044799805,0.0,-9.594377517700195,118.34699249267578,0.0,Driving,3.5
30,0,-1,-6.567230224609375,43.606346130371094,0.0,-6.094448089599609,118.32484436035156,0.0,Driving,3.5
30,0,-1,-6.567230224609375,43.606346130371094,0.0,-6.094448089599609,118.32484436035156,0.0,Driving,3.5
30,0,4,1.9053921699523926,118.27423095703125,0.0,1.4326095581054688,43.555721282958984,0.0,Driving,3.5
30,0,5,5.4053215980529785,118.25208282470703,0.0,4.932539939880371,43.53357696533203,0.0,Driving,3.5
29,0,-2,10.19468879699707,-148.837646484375,0.0,11.06375789642334,-184.0569305419922,0.0,Driving,3.5
29,0,-1,6.695754051208496,-148.9239959716797,0.0,7.564822673797607,-184.1432647705078,0.0,Driving,3.5
29,0,2,0.566953182220459,-184.3159637451172,0.0,-0.30211544036865234,-149.09666442871094,0.0,Driving,3.5
29,0,2,0.566953182220459,-184.3159637451172,0.0,-0.30211544036865234,-149.09666442871094,0.0,Driving,3.5
29,0,3,-2.9319820404052734,-184.4022979736328,0.0,-3.8010501861572266,-149.18301391601562,0.0,Driving,3.5
29,0,3,-2.9319820404052734,-184.4022979736328,0.0,-3.8010504245758057,-149.18301391601562,0.0,Driving,3.5
703,0,-1,20.815040588378906,-203.98330688476562,0.0,0.566953182220459,-184.3159637451172,0.0,Driving,3.5
1445,0,1,152.76986694335938,-62.74397659301758,7.513891220092773,138.5827178955078,-72.24676513671875,8.0,Driving,3.5
